poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,office_type,house_district,senate_class,special,candidateid_0,answer_0,pct_0,candidateid_1,answer_1,pct_1,candidateid_2,answer_2,pct_2,candidateid_3,answer_3,pct_3,candidateid_4,answer_4,pct_4,candidateid_5,answer_5,pct_5,candidateid_6,answer_6,pct_6,candidateid_7,answer_7,pct_7,candidateid_8,answer_8,pct_8,candidateid_9,answer_9,pct_9,candidateid_10,answer_10,pct_10,candidateid_11,answer_11,pct_11,candidateid_12,answer_12,pct_12,candidateid_13,answer_13,pct_13,candidateid_14,answer_14,pct_14,candidateid_15,answer_15,pct_15,candidateid_16,answer_16,pct_16,candidateid_17,answer_17,pct_17,candidateid_18,answer_18,pct_18,candidateid_19,answer_19,pct_19,candidateid_20,answer_20,pct_20,candidateid_21,answer_21,pct_21,candidateid_22,answer_22,pct_22,candidateid_23,answer_23,pct_23,candidateid_24,answer_24,pct_24
56762,1365,Change Research,"","",Change Research,48,Change Research,B-,Online,Montana,11/2/18,11/4/18,,"",,91452,879,lv,,lv,,11/5/18 00:09,"",https://twitter.com/ChangePolls/status/1059294632163438592,538,false,,399,U.S. House,1,,false,11175,Kathleen Williams,44.0,11176,Greg Gianforte,52.0,13184,Elinor Swanson,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56759,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,11/1/18,11/4/18,,"",,91454,321,lv,,lv,,11/5/18 00:09,"",https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2018_fall_nhelec110418.pdf,538,false,,418,U.S. House,2,,false,11859,Ann McLane Kuster,56.0,13161,Steven Negron,35.0,13198,Justin F. O'Donnell,2.0,,Other,1.0,,Undecided,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56708,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kentucky,11/1/18,11/4/18,,"",,91346,438,rv,,rv,,11/3/18 15:00,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ky06-3.html,NytSiena,false,,339,U.S. House,6,,false,11173,Amy McGrath,38.41,11174,Andy Barr,47.29,,Undecided,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56778,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,11/1/18,11/4/18,,"",,91495,365,lv,,lv,,11/5/18 10:03,"",https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,false,,435,U.S. House,2,,false,11881,Clint Koble,36.9,11882,Mark E. Amodei,57.5,,Undecided,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56708,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kentucky,11/1/18,11/4/18,,"",,91345,438,lv,,lv,,11/3/18 15:00,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ky06-3.html,538|NytSiena,false,,339,U.S. House,6,,false,11173,Amy McGrath,44.01,11174,Andy Barr,44.4,,Undecided,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56781,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,South Dakota,11/1/18,11/4/18,,"",,91498,514,lv,,lv,,11/5/18 10:03,"",https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,false,,518,U.S. House,1,,false,11389,Tim Bjorkman,37.9,11388,Dusty Johnson,54.0,,Someone else,3.2,,Undecided,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56778,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,11/1/18,11/4/18,,"",,91496,332,lv,,lv,,11/5/18 10:03,"",https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,false,,436,U.S. House,3,,false,11883,Susie Lee,50.6,11884,Danny Tarkanian,41.4,,Someone Else,4.6,,Undecided,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56693,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,11/1/18,11/4/18,,"",,91309,505,lv,,lv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny19-3.html,538|NytSiena,false,,456,U.S. House,19,,false,11228,Antonio Delgado,43.28,11229,John J. Faso,41.6,,Undecided,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56759,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Live Phone,New Hampshire,11/1/18,11/4/18,,"",,91453,309,lv,,lv,,11/5/18 00:09,"",https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2018_fall_nhelec110418.pdf,538,false,,417,U.S. House,1,,false,13159,Chris Pappas,53.0,13160,Eddie Edwards,40.0,13197,Dan Belforti,3.0,,Other,0.0,,Undecided,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56693,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,11/1/18,11/4/18,,"",,91310,505,rv,,rv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny19-3.html,NytSiena,false,,456,U.S. House,19,,false,11228,Antonio Delgado,39.44,11229,John J. Faso,38.45,,Undecided,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56693,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,11/1/18,11/4/18,,"",,91312,506,rv,,rv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny22-3.html,NytSiena,false,,459,U.S. House,22,,false,11234,Anthony J. Brindisi,40.09,11235,Claudia Tenney,45.94,,Undecided,13.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56693,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New York,11/1/18,11/4/18,,"",,91311,506,lv,,lv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ny22-3.html,538|NytSiena,false,,459,U.S. House,22,,false,11234,Anthony J. Brindisi,44.95,11235,Claudia Tenney,45.88,,Undecided,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56778,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,11/1/18,11/4/18,,"",,91494,238,lv,,lv,,11/5/18 10:03,"",https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,false,,434,U.S. House,1,,false,11879,Dina Titus,58.3,11880,Joyce Bentley,28.3,,Someone Else,6.3,,Undecided,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56778,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,11/1/18,11/4/18,,"",,91497,263,lv,,lv,,11/5/18 10:03,"",https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,false,,437,U.S. House,4,,false,11885,Steven A. Horsford,48.0,11886,Cresent Hardy,44.2,,Someone Else,4.5,,Undecided,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56707,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/31/18,11/4/18,,"",,91343,428,lv,,lv,,11/3/18 15:00,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-il14-3.html,538|NytSiena,false,,316,U.S. House,14,,false,11171,Lauren Underwood,48.64,11172,Randy Hultgren,43.41,,Undecided,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56707,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Illinois,10/31/18,11/4/18,,"",,91344,428,rv,,rv,,11/3/18 15:00,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-il14-3.html,NytSiena,false,,316,U.S. House,14,,false,11171,Lauren Underwood,45.12,11172,Randy Hultgren,38.89,,Undecided,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56692,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Michigan,10/31/18,11/4/18,,"",,91308,447,rv,,rv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-mi08-3.html,NytSiena,false,,372,U.S. House,8,,false,11402,Elissa Slotkin,43.22,11401,Mike Bishop,37.76,,Undecided,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56692,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Michigan,10/31/18,11/4/18,,"",,91307,447,lv,,lv,,11/2/18 22:36,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-mi08-3.html,538|NytSiena,false,,372,U.S. House,8,,false,11402,Elissa Slotkin,49.05,11401,Mike Bishop,42.42,,Undecided,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56709,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/31/18,11/4/18,,"",,91348,423,rv,,rv,,11/3/18 16:31,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia04-3.html,NytSiena,false,,300,U.S. House,4,,false,11663,J.D. Scholten,40.17,11664,Steve King,45.03,,Undecided,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56745,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,IVR,Arizona,10/31/18,11/1/18,,"",,91424,756,lv,,lv,,11/4/18 16:22,"",https://decisiondeskhq.com/wp-content/uploads/2018/11/November-2018-AZ01-and-OH07-Poll-Release.pdf,538,false,,179,U.S. House,1,,false,11460,Tom O'Halleran,47.7,13167,Wendy J. Rogers,45.35,,Undecided,5.64,,Will not vote,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56746,1240,Øptimus,"","",Øptimus,245,Optimus,B/C,IVR,Ohio,10/31/18,11/1/18,,"",,91425,800,lv,,lv,,11/4/18 16:22,"",https://decisiondeskhq.com/wp-content/uploads/2018/11/November-2018-AZ01-and-OH07-Poll-Release.pdf,538,false,,471,U.S. House,7,,false,11952,Ken Harbaugh,36.34,11953,Bob Gibbs,54.59,,Undecided,8.07,,Would not vote,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56709,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Iowa,10/31/18,11/4/18,,"",,91347,423,lv,,lv,,11/3/18 16:31,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ia04-3.html,538|NytSiena,false,,300,U.S. House,4,,false,11663,J.D. Scholten,42.45,11664,Steve King,47.22,,Undecided,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56623,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Virginia,10/30/18,11/4/18,,"",,91180,500,rv,,rv,,10/31/18 21:48,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-va07-3.html,NytSiena,false,,574,U.S. House,7,,false,12114,Abigail A. Spanberger,42.57,12115,David Brat,40.65,,Undecided,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56663,801,Gravis Marketing,"","",Gravis Marketing,124,Gravis Marketing/Kaplan Strategies,B,IVR/Online,Vermont,10/30/18,11/1/18,,"",,91263,885,lv,,lv,,11/2/18 08:41,"",https://www.realclearpolitics.com/docs/Vermont_November_1_2018.pdf,538,false,,579,U.S. House,1,,false,12120,Peter Welch,66.0,13213,Anya Tynio,28.0,,Uncertain,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56623,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Virginia,10/30/18,11/4/18,,"",,91179,500,lv,,lv,,10/31/18 21:48,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-va07-3.html,538|NytSiena,false,,574,U.S. House,7,,false,12114,Abigail A. Spanberger,43.98,12115,David Brat,45.79,,Undecided,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56665,1283,TP Research,"","",TP Research,452,TP Research,C/D,IVR,California,10/30/18,10/31/18,,"",,91262,440,lv,,lv,,11/2/18 08:41,"",https://us19.campaign-archive.com/?u=fd19d69505045f7e019bb4a7a&id=37705acaf6,538,false,,235,U.S. House,48,,false,11163,Harley Rouda,41.6,11164,Dana Rohrabacher,50.7,,Unsure,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56659,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Washington,10/30/18,11/4/18,,"",,91251,477,lv,,lv,,11/2/18 00:20,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-wa08-3.html,538|NytSiena,false,,587,U.S. House,8,,false,12134,Kim Schrier,47.5,12135,Dino Rossi,44.7,,Undecided,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56659,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Washington,10/30/18,11/4/18,,"",,91252,477,rv,,rv,,11/2/18 00:20,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-wa08-3.html,NytSiena,false,,587,U.S. House,8,,false,12134,Kim Schrier,45.1,12135,Dino Rossi,45.5,,Undecided,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56642,1409,Carroll Strategies,715,KOB-TV (Albuquerque),Carroll Strategies,450,Carroll Strategies,C/D,IVR,New Mexico,10/29/18,10/29/18,,"",,91224,410,lv,,lv,,11/1/18 13:35,"",https://www.kob.com/politics-news/poll-shows-several-tight-statewide-races/5130013/,538,false,,433,U.S. House,3,,false,11244,Ben Ray Luján,57.3,11245,Jerald Steve McFall,32.7,13228,Christopher Manning,4.1,,Undecided,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56672,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Iowa,10/29/18,11/1/18,,"",,91280,380,lv,,lv,,11/2/18 10:33,"",https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-tight-governor-races-georgia-wisconsin-iowa-democrats-look-pick-two-house-seats-iowa,538,false,,299,U.S. House,3,,false,11264,Cindy Axne,45.7,11265,David Young,44.8,,Someone Else,3.6,,Undecided,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56627,753,Dixie Strategies,1109,WHEC-TV,Dixie Strategies,81,Dixie Strategies,B/C,IVR/Live Phone,New York,10/29/18,10/30/18,,"",,91185,843,lv,,lv,,10/31/18 23:12,"",https://www.whec.com/news/news10nbcs-exclusive-poll-reveals-comfortable-lead-for-morelle/5129992/,538,false,,1753,U.S. House,25,,true,28407,Joseph D. Morelle,48.64,28408,Jim Maxwell,39.5,,Undecided,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56666,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,IVR/Online,California,10/29/18,11/1/18,,"",,91264,500,lv,,lv,,11/2/18 08:41,"",http://www.surveyusa.com/client/PollReport.aspx?g=a8279c12-7c0a-43a2-a506-5dc7ec3044c9,538,false,,236,U.S. House,49,,false,11258,Mike Levin,51.0,11259,Diane L. Harkey,44.0,,Undecided,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56627,753,Dixie Strategies,1109,WHEC-TV,Dixie Strategies,81,Dixie Strategies,B/C,IVR/Live Phone,New York,10/29/18,10/30/18,,"",,91246,801,lv,,lv,,11/2/18 00:20,"",https://www.whec.com/news/news10nbcdixie-strategies-poll-collins-maintains-lead-in-27th-congressional-district-race/5131359/,538,false,,464,U.S. House,27,,false,11918,Nate McMurray,38.08,11919,Chris Collins,45.32,,Undecided/Other,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56672,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Iowa,10/29/18,11/1/18,,"",,91279,373,lv,,lv,,11/2/18 10:33,"",https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-tight-governor-races-georgia-wisconsin-iowa-democrats-look-pick-two-house-seats-iowa,538,false,,298,U.S. House,2,,false,11661,Dave Loebsack,52.6,11662,Christopher Peters,39.7,,Someone Else,3.0,,Undecided,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56667,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,California,10/29/18,11/4/18,,"",,91265,491,lv,,lv,,11/2/18 08:41,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca48-3.html,538|NytSiena,false,,235,U.S. House,48,,false,11163,Harley Rouda,46.45,11164,Dana Rohrabacher,44.72,,Undecided,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56658,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Texas,10/29/18,11/4/18,,"",,91249,477,lv,,lv,,11/2/18 00:20,"",https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx32-3.html,538|NytSiena,false,,559,U.S. House,32,,false,12082,Colin Allred,45.82,12083,Pete Sessions,41.8,,Undecided,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
