poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,office_type,house_district,senate_class,special,candidateid_0,answer_0,pct_0,candidateid_1,answer_1,pct_1,candidateid_2,answer_2,pct_2,candidateid_3,answer_3,pct_3,candidateid_4,answer_4,pct_4,candidateid_5,answer_5,pct_5,candidateid_6,answer_6,pct_6,candidateid_7,answer_7,pct_7,candidateid_8,answer_8,pct_8,candidateid_9,answer_9,pct_9,candidateid_10,answer_10,pct_10,candidateid_11,answer_11,pct_11,candidateid_12,answer_12,pct_12,candidateid_13,answer_13,pct_13,candidateid_14,answer_14,pct_14,candidateid_15,answer_15,pct_15,candidateid_16,answer_16,pct_16,candidateid_17,answer_17,pct_17,candidateid_18,answer_18,pct_18,candidateid_19,answer_19,pct_19,candidateid_20,answer_20,pct_20,candidateid_21,answer_21,pct_21,candidateid_22,answer_22,pct_22,candidateid_23,answer_23,pct_23,candidateid_24,answer_24,pct_24
80989,907,GBAO,"","",GBAO,109,GBAO,B/C,Live Phone/Text,Oregon,10/3/22,10/5/22,30176,Andrea Salinas,DEM,163067,500,lv,,lv,,10/10/22 20:09,"",https://twitter.com/jacobrubashkin/status/1579605740939247616,"",true,DEM,9447,U.S. House,6,,false,30176,Andrea Salinas,45.0,30177,Mike Erickson,44.0,30764,Larry D. McFarland,2.0,,Undecided,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81056,299,Mellman,"","",Mellman Group,205,Mellman Group,B/C,Live Phone/Text,California,10/3/22,10/6/22,29414,Christy Smith,DEM,163290,400,lv,,lv,,10/13/22 17:49,"",https://twitter.com/VanceUlrich/status/1580670325729026048?s=20&t=n-xAkEm4vx0_ENe4MZVB6Q,"",true,DEM,9038,U.S. House,27,,false,29414,Christy Smith,47.0,28955,Mike Garcia,41.0,,Undecided,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81022,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,New Hampshire,10/2/22,10/6/22,,"",,163225,250,lv,,lv,,10/12/22 10:54,"",https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2022/aarp-new-hampshire-2022-elections-voter-survey.doi.10.26419-2Fres.00550.026.pdf,"",false,,9237,U.S. House,1,,false,29144,Chris Pappas,48.0,30772,Karoline Leavitt,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81022,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,New Hampshire,10/2/22,10/6/22,,"",,163226,250,lv,,lv,,10/12/22 10:54,"",https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2022/aarp-new-hampshire-2022-elections-voter-survey.doi.10.26419-2Fres.00550.026.pdf,"",false,,9238,U.S. House,2,,false,29145,Ann McLane Kuster,53.0,30285,Robert Burns,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81028,299,Mellman,"","",Mellman Group,205,Mellman Group,B/C,Live Phone/Online,Rhode Island,10/1/22,10/4/22,29915,Seth M. Magaziner,DEM,163224,400,lv,,lv,,10/12/22 10:52,"",https://twitter.com/JoelWeingart_/status/1580201792029106177,"",true,DEM,9340,U.S. House,2,,false,29915,Seth M. Magaziner,40.0,30472,Allan W. Fung,43.0,30578,William H. Gilbert,5.0,,Undecided,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80995,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,10/1/22,10/4/22,,"",,163077,422,lv,,lv,,10/11/22 09:15,"",https://www.bostonglobe.com/2022/10/11/metro/republican-fung-holds-8-point-lead-over-democrat-magaziner-ri-congressional-race-globesuffolk-poll-finds/,"",false,,9340,U.S. House,2,,false,29915,Seth M. Magaziner,36.73,30472,Allan W. Fung,45.26,30578,William H. Gilbert,5.21,,Undecided,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81063,1195,Victory Research,"","",Victory Research,437,Victory Research,B/C,Live Phone,Illinois,10/1/22,10/4/22,29593,Joseph Severino,REP,163300,600,lv,,lv,,10/14/22 09:39,"",https://twitter.com/Joe_Severino/status/1580633202388914176?s=20&t=F1hlGJ31YihEgzJ9_eNppA,"",true,REP,9132,U.S. House,10,,false,29042,Brad Schneider,47.8,29593,Joseph Severino,40.8,,Undecided,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81055,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Colorado,9/30/22,10/6/22,,"",,163289,144,rv,,rv,,10/13/22 17:49,"",https://centerstreetpac.com/poll-lauren-boebert-tied-with-adam-frisch-in-colorado-03-among-registered-voters-but-frisch-struggles-to-raise-awareness/,"",false,DEM,9067,U.S. House,3,,false,30127,Adam Frisch,45.0,28983,Lauren Boebert,40.0,,Undecided,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80968,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/30/22,10/3/22,,"",,162994,515,lv,,lv,,10/7/22 11:07,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/CA21-General-Poll-Report-1006.pdf,"",false,REP,9032,U.S. House,21,,false,28947,Jim Costa,44.2,30383,Michael Maher,43.8,,Undecided,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80931,525,U. New Hampshire,752,WCAX,University of New Hampshire,357,University of New Hampshire,B-,,Vermont,9/29/22,10/3/22,,"",,162942,765,lv,,lv,,10/5/22 18:37,"",https://www.wcax.com/2022/10/05/poll-finds-vermont-voters-likely-send-2-democrats-washington/,"",false,,9398,U.S. House,1,,false,30080,Becca Balint,57.0,30705,Liam Madden,19.0,30353,Ericka Redic,9.0,30707,Luke Talbot,1.0,30706,Adam Ortiz,0.0,30684,Matt Druzba,0.0,,Undecided,12.0,,Other,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80963,153,Fleming & Associates,"298,1906",WPRI-TV | Roger Williams University,Fleming & Associates,96,Fleming & Associates,A/B,Live Phone,Rhode Island,9/29/22,10/2/22,,"",,162983,254,lv,,lv,,10/6/22 17:10,"",https://www.wpri.com/news/elections/12-news-rwu-poll-fung-leads-magaziner-in-race-for-congress/,"",false,,9340,U.S. House,2,,false,29915,Seth M. Magaziner,40.0,30472,Allan W. Fung,46.0,30578,William H. Gilbert,4.0,,Undecided,9.0,,Refused,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80958,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,,Oregon,9/29/22,9/30/22,30177,Mike Erickson,REP,162969,400,lv,,lv,,10/6/22 09:20,"",https://twitter.com/kirk_bado/status/1578004673365245952?s=20&t=pSI5kqp36kpBi7PMuGiVIw,"",true,REP,9447,U.S. House,6,,false,30176,Andrea Salinas,39.0,30177,Mike Erickson,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80922,596,Keating Research,"","",Keating Research,161,Keating Research,B/C,Live Phone/Text,Colorado,9/28/22,10/2/22,30127,Adam Frisch,DEM,162782,500,lv,,lv,,10/4/22 10:30,"",https://www.adamforcolorado.com/post/new-poll-frisch-statistically-tied-with-boebert-as-support-for-frisch-surges,"",true,DEM,9067,U.S. House,3,,false,30127,Adam Frisch,45.0,28983,Lauren Boebert,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80930,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Live Phone,New Hampshire,9/27/22,9/28/22,,"",,162810,450,lv,,lv,,10/4/22 18:31,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0922_Book.pdf,"",false,,9237,U.S. House,1,,false,29144,Chris Pappas,49.0,30772,Karoline Leavitt,41.0,,Undecided,7.0,,Other,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80930,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Live Phone,New Hampshire,9/27/22,9/28/22,,"",,162811,451,lv,,lv,,10/4/22 18:31,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/SACSC_NHSW_0922_Book.pdf,"",false,,9238,U.S. House,2,,false,29145,Ann McLane Kuster,49.0,30285,Robert Burns,35.0,,Undecided,7.0,,Other,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80948,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,9/27/22,9/30/22,,"",,162945,451,lv,,lv,,10/6/22 09:12,"",https://scri.siena.edu/2022/10/06/rep-malliotakis-leads-former-rep-rose-49-43-in-rematch/,"",false,,9264,U.S. House,11,,false,29797,Max N. Rose,43.0,29169,Nicole Malliotakis,49.0,,Undecided,5.0,,Other,2.0,,Will not vote,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81068,1380,Victoria Research,1912,Big Sky Voters,Victoria Research & Consulting,369,Victoria Research & Consulting,B/C,Live Phone/Online,Montana,9/27/22,10/1/22,,"",,163336,840,lv,,lv,,10/14/22 13:56,"",https://twitter.com/JacobRubashkin/status/1580974402312642561,"",false,DEM,9229,U.S. House,1,,false,30325,Monica Tranel,40.0,29721,Ryan K. Zinke,41.0,29720,John Lamb,8.0,,Undecided,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80935,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,,Michigan,9/27/22,9/30/22,29675,Paul Junge,REP,162870,335,lv,,lv,,10/5/22 09:20,"",https://twitter.com/kirk_bado/status/1577643160368447488,"",true,REP,9202,U.S. House,8,,false,29102,Daniel T. Kildee,44.0,29675,Paul Junge,45.0,,Other,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80949,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,9/25/22,9/28/22,,"",,162946,470,lv,,lv,,10/6/22 09:12,"",https://scri.siena.edu/2022/10/06/democrat-josh-riley-leads-republican-marc-molinaro-46-41/,"",false,,9272,U.S. House,19,,false,30307,Josh Riley,46.0,29802,Marcus Molinaro,41.0,,Undecided,11.0,,Other,2.0,,Will not vote,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80917,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,9/25/22,9/28/22,,"",,162771,453,lv,,lv,,10/4/22 09:34,"",https://spectrumlocalnews.com/nys/central-ny/ny-state-of-politics/2022/10/03/spectrum-news-1-siena-college-poll--brandon-williams-and-francis-conole-wage-close-race-for-ny-22,"",false,,9275,U.S. House,22,,false,29807,Francis Conole,40.0,30310,Brandon M. Williams,45.0,,Undecided,13.0,,Other,1.0,,Will not vote,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,9/25/22,9/27/22,,"",,162696,1282,lv,,lv,,9/30/22 13:51,"",https://twitter.com/IvanMoore1/status/1575901588723728386,"",false,,8998,U.S. House,1,,false,30406,Mary S. Peltola,48.7,30150,Sarah Palin,23.3,29358,Nick Begich,25.6,30760,Chris Bye,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,9/25/22,9/27/22,,"",,162706,1282,lv,,lv,,9/30/22 14:32,"",https://projects.fivethirtyeight.com/polls/20220930_AK_ASR.pdf,"",false,,8998,U.S. House,1,,false,30406,Mary S. Peltola,56.4,30150,Sarah Palin,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,9/25/22,9/27/22,,"",,162697,1282,lv,,lv,,9/30/22 13:51,"",https://twitter.com/IvanMoore1/status/1575901588723728386,"",false,,8998,U.S. House,1,,false,30406,Mary S. Peltola,49.7,30150,Sarah Palin,23.9,29358,Nick Begich,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,9/25/22,9/27/22,,"",,162698,1282,lv,,lv,,9/30/22 13:51,"",https://twitter.com/IvanMoore1/status/1575901588723728386,"",false,,8998,U.S. House,1,,false,30406,Mary S. Peltola,54.3,29358,Nick Begich,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80851,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,,Live Phone,Florida,9/22/22,9/26/22,29492,Rebekah Jones,DEM,162608,618,lv,,lv,,9/28/22 18:17,"",https://projects.fivethirtyeight.com/polls/20220928_FL01_PoliticalMatrix.pdf,"",true,DEM,9078,U.S. House,1,,false,29492,Rebekah Jones,38.7,28706,Matt Gaetz,40.5,,Undecided,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80767,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Illinois,9/21/22,9/22/22,,"",,161999,642,v,,v,,9/23/22 12:21,"",https://www.politico.com/newsletters/illinois-playbook/2022/09/23/pritzker-thumps-proft-00058541,"",false,DEM,9139,U.S. House,17,,false,29600,Eric Sorensen,47.0,29601,Esther Joy King,38.0,,Undecided,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80887,324,Moore Information,"","",Moore Information,217,Moore Information,B/C,Live Phone,Iowa,9/21/22,9/25/22,28651,Zach Nunn,REP,162695,400,lv,,lv,,9/30/22 13:41,"",https://www.politico.com/f/?id=00000183-8f29-d824-a1d7-af29e21a0000&nname=playbook-pm&nid=0000015a-dd3e-d536-a37b-dd7fd8af0000&nrid=0000014e-f111-dd93-ad7f-f9152af40000&nlid=964328,"",true,REP,9152,U.S. House,3,,false,28652,Cindy Axne,44.0,28651,Zach Nunn,46.0,,Undecided,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80926,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,New Mexico,9/20/22,9/26/22,29768,Gabriel Vasquez,DEM,162803,500,lv,,lv,,10/4/22 16:15,"",https://drive.google.com/file/d/19s4Tk3K4J3TSQ_5ATwsnNSFaincR-f-h/view,"",true,DEM,9252,U.S. House,2,,false,29768,Gabriel Vasquez,45.0,29156,Yvette Herrell,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80806,1008,Triton Polling & Research,1799,Freedom Council USA,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,New York,9/20/22,9/22/22,,"",,162442,652,lv,,lv,,9/26/22 09:26,"",https://nypost.com/2022/09/25/gops-molinaro-leads-dem-riley-in-hudson-valley-race-that-could-tip-house-control-poll/,"",false,REP,9272,U.S. House,19,,false,30307,Josh Riley,41.6,29802,Marcus Molinaro,51.2,,Undecided,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80904,187,Greenberg Quinlan Rosner,"","",GQR,126,GQR Research (GQRR),B,,New Jersey,9/20/22,9/26/22,28818,Tom Malinowski,DEM,162744,500,v,,v,,10/3/22 17:02,"",https://newjerseyglobe.com/congress/malinowski-has-internal-poll-that-shows-him-tied-with-kean-in-nj-7/,"",true,DEM,9245,U.S. House,7,,false,28818,Tom Malinowski,48.0,28819,Thomas H. Kean Jr.,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80890,788,DFM Research,1341,North Dakota Democratic-NPL Party,DFM Research,69,DFM Research,B/C,Live Phone,North Dakota,9/19/22,9/21/22,,"",,162709,400,lv,,lv,,9/30/22 16:03,"",https://www.inforum.com/opinion/columns/mcfeely-poll-shows-mund-within-4-of-armstrong-in-nd-u-s-house-race,"",true,DEM,9294,U.S. House,1,,false,30779,Cara Mund,40.0,29139,Kelly Armstrong,44.0,,Undecided,14.0,,Other,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80727,383,PPP,618,Northwest Progressive Institute,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Washington,9/19/22,9/20/22,,"",,161833,834,lv,,lv,,9/21/22 13:17,"",https://www.nwprogressive.org/weblog/2022/09/a-close-contest-in-wa-03-marie-gluesenkamp-perez-narrowly-trails-joe-kent-npi-poll-finds.html,"",false,DEM,9412,U.S. House,3,,false,30358,Marie Gluesenkamp Perez,44.0,30696,Joe Kent,48.0,,Undecided,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80735,1727,Alvarado Strategies,1824,Floridians for Economic Advancement,Alvarado Strategies,710,Alvarado Strategies,,Online,Florida,9/19/22,9/20/22,,"",,161848,352,lv,,lv,,9/21/22 20:20,"",https://floridapolitics.com/archives/557725-poll-shows-laurel-lee-with-healthy-lead-in-cd-15/,"",false,,9092,U.S. House,15,,false,30417,Alan M. Cohn,34.0,30743,Laurel Lee,41.0,,Undecided,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80897,1557,brilliant corners Research & Strategies,451,DCCC,brilliant corners Research & Strategies,564,brilliant corners Research & Strategies,B/C,Live Phone,Pennsylvania,9/18/22,9/20/22,,"",,162719,400,lv,,lv,,10/3/22 09:51,"",https://www.politico.com/newsletters/huddle/2022/10/03/dems-dial-in-midterm-message-00059974,"",true,DEM,9337,U.S. House,17,,false,29910,Chris Deluzio,49.0,29911,Jeremy Shaffer,43.0,,Undecided,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80805,1718,Impact Research,"","",Impact Research,14,ALG Research,B/C,Live Phone/Text,Ohio,9/17/22,9/21/22,29843,Greg Landsman,DEM,162441,506,lv,,lv,,9/26/22 09:26,"",https://twitter.com/politics_polls/status/1574145579743158278,"",true,DEM,9295,U.S. House,1,,false,29843,Greg Landsman,49.0,29183,Steve Chabot,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
